Customer_ID,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod
1000512,224.3333333,0,15,0,47,1,1,Y,B
1000513,164.3333333,0,1.333333333,0,49,2,1,Y,A
1000514,131.3333333,0,1,1,49,1,1,Y,A
1000515,278.3333333,0,4.333333333,1,49,1,1,N,C
1000516,76,0,0,0,53,3,1,Y,B
1000517,132.3333333,0,1.666666667,1,53,1,1,Y,A
1000518,197.6666667,0,13,0,49,2,2,Y,A
1000519,322.6666667,0,12.66666667,0,53,1,1,Y,A
1000520,456.3333333,0,30,0,47,2,2,Y,A
1000521,132,0,3.333333333,1,51,1,1,Y,B
1000522,0.666666667,0,0,1,53,2,1,U,A
1000523,465.6666667,0,85,0,49,3,3,U,A
1000524,108.6666667,0,1.666666667,1,51,1,1,N,A
1000525,480.3333333,0,12,1,47,1,1,Y,A
1000526,8,0,0,1,47,1,1,Y,A
1000527,220.6666667,0,8.666666667,1,53,1,1,N,A
1000528,87,0,0.666666667,1,53,1,1,Y,I
1000529,20.66666667,0,0,1,49,2,2,N,A
1000530,1.666666667,0,0,1,49,1,1,U,A
1000531,257.3333333,0,7.666666667,0,51,2,2,N,B
1000532,89.33333333,0,0.333333333,1,47,1,1,Y,C
1000533,146,0,6,0,53,1,1,N,A
1000534,8.333333333,0,0,1,49,1,1,Y,A
1000535,218,0,0,0,53,1,1,N,A
1000536,33.33333333,0,0.333333333,1,49,1,1,U,BA
1000537,67,0,0,0,47,4,4,Y,A
1000538,558,0,15.33333333,0,53,5,4,N,A
1000539,15,0,0,1,47,1,1,Y,A
1000540,119.6666667,0,2,0,51,2,1,N,B
1000541,257.3333333,0,4.333333333,1,51,3,3,N,BA
1000542,257,0,3.333333333,1,47,2,1,U,A
1000543,382,0,7.666666667,0,49,2,2,N,B
1000544,54,0,4.333333333,0,47,1,1,U,A
1000545,92.66666667,0,0,0,47,1,1,N,B
1000546,771.6666667,0,47.33333333,1,49,1,1,U,CA
1000547,202,0,8,0,49,3,2,N,BA
1000548,73,0,1,0,53,1,1,Y,A
1000549,2,0,0,0,53,1,1,N,A
1000550,574,0,15.33333333,1,49,2,2,U,A
1000551,171.6666667,0,1,0,53,1,1,U,B
1000552,37.33333333,0,0,1,51,1,1,U,A
1000553,220,0,16.33333333,1,53,1,1,N,A
1000554,0,0,0,1,51,1,1,Y,A
1000555,281.3333333,0,11,1,49,3,3,Y,A
1000556,331.3333333,0,23,0,51,2,1,Y,A
1000557,9,0,0,1,51,1,1,Y,B
1000558,118,0,0,1,51,1,1,N,A
1000559,178.3333333,0,6,0,53,2,2,Y,A
1000560,706.3333333,0,41.66666667,0,49,1,1,N,A
1000561,151.3333333,0,2,0,47,2,2,N,AA
1000562,508.6666667,0,31,0,51,1,1,U,E
1000563,247,0,4.666666667,1,47,2,2,N,B
1000564,39.66666667,0,0,0,49,1,1,Y,CA
1000565,232.3333333,0,1,0,51,1,1,Y,A
1000566,197.3333333,0,3,0,47,2,2,N,A
1000567,198.6666667,0,0.333333333,1,53,1,1,N,A
1000568,200,0,3.666666667,0,53,1,1,N,A
1000569,46.33333333,0,1.333333333,1,51,2,2,N,A
1000570,909.6666667,0,3.333333333,0,47,3,3,N,A
1000571,567,0,24,0,47,5,5,Y,A
1000572,1203,0,170.6666667,0,51,5,5,Y,A
1000573,289,0,17.33333333,0,49,2,1,N,A
1000574,54.66666667,0,0.333333333,1,53,2,2,N,A
1000575,215,0,7,0,51,3,1,N,B
1000576,35.33333333,0,0,0,53,1,1,N,A
1000577,95.66666667,0,3,1,47,1,1,U,B
1000578,81.66666667,0,1,1,47,1,1,N,B
1000579,74.33333333,0,0.666666667,1,47,2,2,N,A
1000580,0,0,0,0,51,1,1,N,A
1000581,16,0,0.333333333,1,49,1,1,N,A
1000582,185.3333333,0,4.666666667,0,51,3,3,N,J
1000583,170,0,2.666666667,1,49,4,2,N,A
1000584,364.6666667,0,14,0,49,1,1,N,A
1000585,0,0,0,1,53,1,1,N,A
1000586,262,0,10.66666667,0,49,1,1,Y,A
1000587,23.33333333,0,0,1,47,1,1,N,A
1000588,130,0,1.666666667,0,53,1,1,N,A
1000589,307,0,16,0,49,1,1,N,CA
1000590,12.33333333,0,0,1,47,3,2,U,A
1000591,19,0,0,1,47,3,1,N,B
1000592,245,0,3.666666667,0,53,2,2,N,A
1000593,356.3333333,0,5.333333333,0,51,1,1,N,A
1000594,20,0,0,1,51,1,1,Y,BA
1000595,114.6666667,0,0.333333333,0,53,3,3,N,A
1000596,287.6666667,0,5,1,49,1,1,N,A
1000597,255,0,8.333333333,0,47,2,2,N,A
1000598,126,0,1.333333333,1,47,1,1,N,A
1000599,46.33333333,0,0.333333333,0,49,1,1,N,C
1000600,159.3333333,0,12,1,51,1,1,Y,A
1000601,312.3333333,0,4.666666667,0,53,2,2,N,A
1000602,88.66666667,0,2,0,49,2,2,N,A
1000603,74.66666667,0,0.333333333,1,47,1,1,N,A
1000604,204.6666667,0,15.33333333,1,51,1,1,N,C
1000605,0,0,0,1,47,3,1,N,A
1000606,41.33333333,0,0,0,47,2,2,Y,A
1000607,0,0,0,0,53,1,1,Y,A
1000608,3.333333333,0,0,1,53,1,1,Y,A
1000609,0,0,0,0,53,1,1,Y,A
1000610,96.33333333,0,2.333333333,0,47,1,1,Y,B
1000611,31.33333333,0,0.333333333,1,49,1,1,N,K
1000612,239.3333333,0,4.333333333,0,51,2,2,N,U
1000613,62.33333333,0,0.333333333,1,49,2,1,U,A
1000614,70,0,0,1,53,1,1,Y,A
1000615,139.3333333,0,2.666666667,0,49,1,1,N,BA
1000616,313.6666667,0,13,1,47,2,2,Y,A
1000617,29,0,0,1,53,1,1,Y,A
1000618,112.6666667,0,1.666666667,0,47,1,1,N,A
1000619,52.66666667,0,0,1,47,1,1,Y,A
1000620,120,0,1.666666667,0,49,1,1,N,A
1000621,76,0,1,1,47,2,2,Y,A
1000622,196,0,0.333333333,0,53,6,5,N,A
1000623,93,0,1.333333333,1,53,2,2,N,A
1000624,413,0,0.666666667,0,47,2,1,N,A
1000625,105.3333333,0,4,1,49,2,2,N,A
1000626,20,0,0.333333333,1,51,1,1,N,U
1000627,6.666666667,0,0,0,53,1,1,N,A
1000628,1.333333333,0,0,0,47,1,1,N,A
1000629,94.66666667,0,0.666666667,1,47,1,1,N,A
1000630,312.6666667,0,0,0,47,2,2,N,A
1000631,198.3333333,0,6,0,53,1,1,N,A
1000632,601.3333333,0,13.66666667,0,47,3,3,N,A
1000633,0,0,0,0,47,3,3,N,A
1000634,165.6666667,0,0.333333333,0,49,3,2,N,U
1000635,0,0,0,0,47,1,1,N,U
1000636,124.6666667,0,0.333333333,0,49,1,1,U,BA
1000637,4.666666667,0,0,1,51,1,1,N,A
1000638,441.3333333,0,11.33333333,0,47,1,1,Y,A
1000639,0,0,0,0,51,1,1,N,A
1000640,28.33333333,0,2,1,49,1,1,N,A
1000641,720,0,29.33333333,1,53,1,1,N,A
1000642,647.6666667,0,19.66666667,0,47,1,1,N,B
1000643,0,0,0,1,51,3,2,N,A
1000644,281.3333333,0,3.666666667,1,53,2,1,Y,A
1000645,124.3333333,0,2.333333333,0,51,1,1,N,C
1000646,4.333333333,0,0,0,47,1,1,Y,B
1000647,394,0,7.666666667,1,51,1,1,Y,B
1000648,496.6666667,6.333333333,11.66666667,0,47,3,3,N,A
1000649,81,0,0,1,47,1,1,N,A
1000650,113.3333333,0,1.333333333,1,51,1,1,N,A
1000651,167,0,0.666666667,1,49,5,4,N,A
1000652,1894.333333,0,146.6666667,0,51,2,2,Y,A
1000653,101.3333333,0,5.666666667,1,47,1,1,N,C
1000654,26.66666667,0,0,1,49,2,2,Y,A
1000655,38,0,0,0,49,1,1,N,A
1000656,61.33333333,0,0,0,47,4,1,Y,A
1000657,135.6666667,0,1.333333333,0,47,1,1,Y,A
1000658,41,0,1,0,53,5,3,N,B
1000659,61.33333333,0,0,1,47,1,1,N,A
1000660,1.666666667,0,0,1,47,1,1,Y,C
1000661,0,0,0,1,53,7,3,N,A
1000662,70.33333333,0,0,0,49,1,1,N,A
1000663,41,0,0,1,51,1,1,Y,A
1000664,30,0,0,0,51,1,1,N,A
1000665,185.3333333,0,3.666666667,0,51,3,2,N,A
1000666,92,0,1.333333333,0,49,1,1,Y,AA
1000667,170,0,0,1,47,7,6,N,A
1000668,288,0,3,1,53,1,1,Y,BA
1000669,182.6666667,0,37,0,49,1,1,N,A
1000670,387.6666667,0,5.333333333,1,53,2,2,N,A
1000671,198,0,5,0,47,1,1,N,A
1000672,0,0,0,0,49,2,1,U,B
1000673,39.33333333,0,0,0,53,1,1,Y,A
1000674,205.3333333,0,0.333333333,0,51,1,1,Y,A
1000675,114,0,4,0,49,1,1,N,A
1000676,60.33333333,0,0.666666667,0,47,3,3,N,A
1000677,59.33333333,0,0.666666667,1,51,1,1,Y,B
1000678,355,0,12.66666667,1,53,2,2,N,B
1000679,64,0,0,1,51,1,1,Y,A
1000680,58,0,0.333333333,1,47,6,1,U,A
1000681,212.3333333,0,3,1,47,1,1,N,B
1000682,15.33333333,0,0,0,53,1,1,N,A
1000683,71,0,0,1,47,1,1,N,A
1000684,34.33333333,0,0,1,53,1,1,N,B
1000685,0,0,0,0,49,2,2,U,B
1000686,50,0,0.333333333,0,47,2,1,U,I
1000687,74.66666667,0,0.666666667,0,49,2,1,Y,A
1000688,277.6666667,0,5,0,53,2,2,N,A
1000689,654,0,2.333333333,0,53,2,1,Y,A
1000690,62.66666667,0,0.666666667,0,51,1,1,Y,A
1000691,0.666666667,0,0,1,53,1,1,Y,C
1000692,109,0,2.333333333,1,51,3,3,N,A
1000693,40,0,0.333333333,1,51,2,1,N,A
1000694,410.3333333,0,20.33333333,0,51,3,2,N,BA
1000695,0,0,0,1,53,1,1,N,A
1000696,131,0,5.666666667,0,53,1,1,U,A
1000697,220,0,5.666666667,0,51,3,3,N,A
1000698,6.333333333,0,0,1,51,1,1,Y,A
1000699,61.33333333,0,0.333333333,0,53,1,1,U,AA
1000700,108,0,0,0,47,1,1,Y,A
1000701,244.6666667,0,1.333333333,0,51,1,1,N,A
1000702,13,0,0,1,51,1,1,Y,A
1000703,232.3333333,0,3.666666667,0,51,1,1,N,C
1000704,0,0,0,0,53,1,1,N,B
1000705,164.3333333,0,5,0,47,2,1,N,A
1000706,250,0,5.666666667,0,46,1,1,N,A
1000707,523.3333333,0,70.66666667,1,46,1,1,N,A
1000708,29.66666667,0,0,1,46,2,1,Y,A
1000709,140.3333333,0,0,0,53,1,1,N,C
1000710,48.66666667,0,0,1,46,3,2,N,U
1000711,26,0,0.333333333,0,49,3,3,N,D
1000712,201.6666667,0,0,1,51,4,2,N,B
1000713,43.66666667,0,0.333333333,0,51,1,1,Y,B
1000714,8.333333333,0,0,1,46,1,1,N,A
1000715,521.3333333,0,30.66666667,1,46,2,2,Y,A
1000716,282.3333333,0,16,1,46,1,1,Y,B
1000717,2.333333333,0,0,0,53,1,1,U,C
1000718,254.3333333,0,19.33333333,1,46,4,3,N,A
1000719,0,0,0,0,46,1,1,N,CA
1000720,181,0,3.666666667,1,50,1,1,N,B
1000721,83,0,2.666666667,0,52,1,1,Y,C
1000722,556,0,21.33333333,0,46,1,1,N,B
1000723,495,0,29.33333333,1,50,1,1,Y,AA
1000724,239.3333333,0,4.333333333,0,48,1,1,Y,C
1000725,232.3333333,0,1,0,50,2,2,Y,A
1000726,162.3333333,0,1,0,46,3,2,N,B
1000727,21.33333333,0,0.666666667,1,46,1,1,U,A
1000728,57.33333333,0,0.333333333,1,50,2,2,N,A
1000729,242.6666667,0,2.333333333,0,48,1,1,Y,A
1000730,248,0,3.666666667,0,50,1,1,N,U
1000731,449.3333333,0,11.33333333,1,50,2,2,Y,W
1000732,130.6666667,0,1.333333333,1,46,1,1,N,B
1000733,260.6666667,0,14,1,50,1,1,Y,A
1000734,419,0,68.33333333,0,46,2,1,N,A
1000735,18.33333333,0,0,1,52,1,1,Y,C
1000736,37.66666667,0,0,0,52,2,2,Y,C
1000737,456.3333333,0,12.66666667,1,46,1,1,Y,A
1000738,0.666666667,0,0,1,48,1,1,Y,C
1000739,57.33333333,0,0.333333333,0,50,1,1,Y,A
1000740,54.33333333,0,0.333333333,0,46,1,1,Y,A
1000741,1336.666667,0,86.33333333,1,52,1,1,Y,A
1000742,62.66666667,0,0,1,50,2,2,N,A
1000743,245.3333333,0,0,1,48,1,1,N,A
1000744,141.3333333,0,5,1,50,1,1,Y,A
1000745,406.6666667,0,24.33333333,0,48,2,1,Y,A
1000746,374.6666667,0,11.66666667,0,52,2,1,N,B
1000747,153.6666667,0,0,0,52,3,2,N,A
1000748,0.666666667,0,0,1,52,3,3,N,A
1000749,39.66666667,0,0,0,52,2,2,Y,A
1000750,119,0,3.333333333,0,46,1,1,Y,G
1000751,297,0,0.333333333,0,46,1,1,N,A
1000752,0,0,0,0,48,1,1,N,B
1000753,354.3333333,0,0.333333333,0,48,2,1,N,A
1000754,129.6666667,2,1,0,50,1,1,N,A
1000755,203.3333333,0,3.666666667,0,46,1,1,Y,A
1000756,224.3333333,0,12.33333333,0,50,1,1,Y,A
1000757,19.33333333,0,0,1,50,2,2,Y,A
1000758,78.33333333,0,0,1,50,1,1,N,A
1000759,7.666666667,0,0,1,52,1,1,N,A
1000760,97,0,0.666666667,0,48,2,2,Y,A
1000761,78,0,1.333333333,1,46,1,1,N,B
1000762,87.33333333,0,1.666666667,0,50,2,2,N,A
1000763,50.33333333,0,1,1,46,1,1,N,A
1000764,66.33333333,0,1,1,48,2,2,Y,A
1000765,9.666666667,0,0,1,52,1,1,Y,B
1000766,95.33333333,0,0.333333333,0,50,1,1,Y,B
1000767,75.33333333,0,0.333333333,1,52,2,1,N,A
1000768,44.66666667,0,0.333333333,1,46,1,1,Y,A
1000769,150.3333333,0,1.666666667,1,48,1,1,Y,CA
1000770,175.3333333,0,1.333333333,0,46,2,1,Y,BA
1000771,152.6666667,0,6.333333333,1,48,1,1,Y,B
1000772,343.6666667,0,13.66666667,0,52,1,1,N,A
1000773,609,0,38.66666667,0,48,2,2,U,BA
1000774,248.6666667,0,1.666666667,1,48,1,1,U,C
1000775,115.3333333,0,2.666666667,1,48,1,1,Y,A
1000776,191.6666667,0,7.333333333,0,52,2,2,N,A
1000777,311,0,9,1,52,1,1,U,B
1000778,178,0,2,0,48,3,2,N,A
1000779,192,0,1.333333333,1,50,1,1,N,A
1000780,28.66666667,0,1,1,46,4,2,Y,A
1000781,95.33333333,0,0.333333333,0,48,5,4,N,AA
1000782,177.6666667,0,4.666666667,1,48,2,2,N,A
1000783,166.6666667,0,1.333333333,1,50,1,1,N,A
1000784,139.6666667,0,1.666666667,1,50,1,1,N,C
1000785,18,0,0,1,52,1,1,N,C
1000786,106,0,1.333333333,1,52,2,2,N,A
1000787,138.3333333,0,0.333333333,0,48,1,1,N,A
1000788,0,0,0,1,48,2,1,Y,B
1000789,470.6666667,0,26.33333333,0,52,2,2,N,AA
1000790,44.33333333,0,0,1,52,1,1,Y,B
1000791,267.6666667,0,6.333333333,0,48,1,1,N,B
1000792,116,0,0,0,48,1,1,Y,C
1000793,24.33333333,0,0,1,52,2,2,N,A
1000794,14.33333333,0,0,0,48,1,1,Y,A
1000795,32.66666667,0,0,1,48,1,1,Y,A
1000796,108.3333333,0,2.666666667,1,48,2,2,N,A
1000797,216.6666667,0,0,1,48,2,1,Y,A
1000798,46.66666667,0,0,1,48,1,1,Y,C
1000799,116,0,2,1,46,3,2,N,A
1000800,31,0,0,1,48,2,1,U,A
1000801,288.6666667,0,9.666666667,0,50,2,2,U,AA
1000802,141.6666667,0,1,0,46,1,1,U,B
1000803,20.33333333,0,0,1,52,1,1,Y,C
1000804,39.33333333,0,0,0,52,2,2,Y,B
1000805,226.3333333,1.333333333,11.33333333,1,48,5,5,N,A
1000806,67.33333333,23.66666667,1.333333333,0,48,1,1,Y,A
1000807,176.3333333,0,5.333333333,0,48,2,2,Y,A
1000808,9.333333333,0,0,0,50,1,1,Y,A
1000809,20.66666667,0,0,1,46,1,1,Y,A
1000810,73.33333333,0,0.333333333,1,46,2,2,Y,A
1000811,85.66666667,0,0,0,52,1,1,U,A
1000812,26,0,0,1,48,1,1,N,A
1000813,47.66666667,0,0,0,52,2,2,Y,C
1000814,66.33333333,0,0.666666667,0,52,2,2,N,A
1000815,30.33333333,0,0,1,46,1,1,N,A
1000816,53.66666667,0,0.666666667,0,52,1,1,U,A
1000817,348,0,10,0,46,3,3,N,A
1000818,1.666666667,0,0,1,50,3,1,N,A
1000819,84.33333333,0,0,0,50,2,2,U,DA
1000820,46.33333333,0,0,1,50,2,2,N,A
1000821,124.3333333,0,0.333333333,0,50,1,1,N,A
1000822,68.66666667,0,1.333333333,0,46,2,2,Y,AA
1000823,363.6666667,0,14.33333333,1,48,3,1,N,A
1000824,290.3333333,0,10,0,50,4,4,U,A
1000825,134.6666667,0,0,1,50,1,1,N,W
1000826,118,0,2,1,46,1,1,N,Y
1000827,380,0,11.66666667,1,46,5,3,N,A
1000828,93,0,3,0,50,1,1,Y,E
1000829,415,0,34.66666667,1,48,1,1,N,A
1000830,123.3333333,0,0,1,50,2,1,N,A
1000831,13.66666667,0,0,0,50,1,1,N,B
1000832,101.3333333,0,0,1,48,1,1,Y,A
1000833,0,0,0,1,52,1,1,N,A
1000834,27.66666667,0,0,0,46,1,1,Y,A
1000835,253.3333333,0,5,0,52,1,1,N,B
1000836,199,0,1,0,46,1,1,Y,A
1000837,313.6666667,0,5.666666667,1,50,1,1,Y,A
1000838,0,0,0,1,52,2,2,N,B
1000839,84,0,0,1,46,1,1,N,BA
1000840,766,0,2,1,48,1,1,N,C
1000841,25.33333333,0,0,0,52,3,2,N,A
1000842,85,0,4.333333333,0,50,1,1,U,A
1000843,213.3333333,0,0,0,46,2,2,N,B
1000844,24,0,0,0,46,2,2,Y,A
1000845,93,0,0,1,48,1,1,Y,A
1000846,71.33333333,0,0.333333333,0,52,1,1,N,A
1000847,114.6666667,0,3.666666667,1,52,1,1,N,B
1000848,47,0,0.333333333,0,48,2,2,N,A
1000849,25.66666667,0,0,1,48,1,1,N,A
1000850,205.3333333,0,0.333333333,0,48,1,1,Y,C
1000851,174.6666667,0,3.333333333,1,52,2,2,N,B
1000852,132.3333333,0,1.666666667,1,52,2,2,N,B
1000853,64,0,0.666666667,0,52,1,1,N,A
1000854,92.66666667,0,0,1,52,1,1,Y,A
1000855,2.666666667,0,0,1,46,2,1,N,A
1000856,176.6666667,0,1.666666667,0,52,1,1,N,A
1000857,571,0,58.33333333,0,46,2,2,N,BA
1000858,2.666666667,0,0,0,46,1,1,N,A
1000859,71,0,1.333333333,0,46,2,2,Y,A
1000860,85,0,2.333333333,0,48,2,2,N,BA
1000861,66.66666667,0,0,0,45,4,4,N,A
1000862,277,0,5.666666667,0,52,3,3,N,A
1000863,0,0,0,0,45,1,1,Y,A
1000864,101,0,1,0,48,1,1,Y,AA
1000865,22.66666667,0,0.333333333,1,52,1,1,U,A
1000866,16.33333333,0,0,1,45,2,1,N,A
1000867,12,0,0,0,45,1,1,Y,A
1000868,81.33333333,0,0.333333333,0,45,2,2,Y,A
1000869,55.66666667,0,0,1,45,1,1,N,B
1000870,66.66666667,0,2,0,51,1,1,Y,A
1000871,67,0,0.333333333,1,47,2,2,Y,A
1000872,194,0,1.333333333,1,49,1,1,Y,A
1000873,45.66666667,0,0.333333333,0,47,2,1,N,A
1000874,17.33333333,0,0,1,51,1,1,N,A
1000875,33.33333333,0,0,1,49,1,1,N,C
1000876,37.66666667,0,0,1,51,1,1,N,A
1000877,94,0,0.666666667,0,49,1,1,N,A
1000878,205,0,3.666666667,0,47,2,2,N,B
1000879,11.66666667,0,0,1,51,1,1,Y,B
1000880,40.33333333,0,0,0,45,1,1,Y,A
1000881,154,0,1,1,47,2,2,N,BA
1000882,177,0,8.333333333,1,49,2,1,N,B
1000883,4.333333333,0,0,0,49,1,1,N,A
1000884,80.66666667,0,1.666666667,0,49,2,2,N,A
1000885,270.3333333,0,13.66666667,1,45,1,1,N,A
1000886,206.3333333,0,7,1,49,3,3,Y,A
1000887,247.3333333,0,12.33333333,1,49,3,3,N,BA
1000888,176.3333333,0,2.333333333,1,47,1,1,N,A
1000889,101,0,0,0,45,1,1,U,A
1000890,322,0,6.666666667,1,47,2,2,N,A
1000891,68,0,1,1,51,1,1,N,A
1000892,55.66666667,0,0.666666667,0,47,1,1,N,A
1000893,8.666666667,0,0,1,45,1,1,Y,A
1000894,87.33333333,0,0.666666667,0,47,1,1,U,A
1000895,35,0,0,0,47,1,1,Y,A
1000896,139.3333333,0,4,0,49,2,2,Y,B
1000897,72,0,0.333333333,0,49,2,2,N,C
1000898,134.3333333,0,2.333333333,0,47,1,1,N,C
1000899,8.666666667,0,0,1,51,1,1,N,A
1000900,218.6666667,0,3,0,51,2,2,N,A
1000901,0,0,0,0,45,1,1,N,C
1000902,0,0,0,1,47,1,1,Y,AA
1000903,145.6666667,0,2,0,45,1,1,U,A
1000904,115.3333333,0,2.333333333,0,47,2,2,N,A
1000905,0,0,0,0,49,1,1,N,BA
1000906,33.33333333,0,0,0,49,3,1,Y,A
1000907,38.66666667,0,0,0,47,1,1,Y,A
1000908,195.6666667,0,0,1,49,1,1,N,AA
1000909,135.6666667,0,0.666666667,1,47,1,1,Y,A
1000910,145.6666667,0,3.666666667,0,47,2,1,N,B
1000911,106.3333333,0,2,0,49,2,2,U,A
1000912,269.3333333,0,0.333333333,1,49,1,1,U,A
1000913,46.33333333,0,0,0,45,1,1,N,EA
1000914,122.6666667,0,1,0,45,1,1,Y,A
1000915,64,0,1.333333333,1,47,1,1,N,A
1000916,212.3333333,0,9,1,45,1,1,N,C
1000917,90,0,0.666666667,1,47,3,2,N,B
1000918,258.3333333,0,0.333333333,1,51,1,1,Y,J
1000919,19.33333333,0,0,1,51,1,1,U,B
1000920,10.66666667,0,0,0,51,1,1,U,A
1000921,80.33333333,0,0,0,49,1,1,N,A
1000922,9.333333333,0,0,0,49,1,1,Y,B
1000923,533.6666667,0,32.66666667,0,47,3,2,N,A
1000924,185.6666667,0,12.66666667,1,51,1,1,Y,B
1000925,40.33333333,0,0,1,47,2,1,N,A
1000926,0,0,0,1,49,1,1,N,A
1000927,109.6666667,0,0,0,51,4,3,Y,A
1000928,67.33333333,0,0,0,49,1,1,Y,BA
1000929,508.3333333,0,0,0,49,2,2,N,B
1000930,688,0,58.33333333,0,51,1,1,U,D
1000931,142,0,0.333333333,1,51,1,1,N,B
1000932,3,0,0,0,45,1,1,N,C
1000933,38.66666667,0,0,0,45,1,1,Y,A
1000934,63.33333333,0,9.333333333,0,45,2,2,N,B
1000935,131,0,0,1,51,1,1,N,A
1000936,25.66666667,0,0,0,49,2,2,N,A
1000937,54.66666667,0,0,0,49,1,1,Y,A
1000938,1.333333333,0,0,1,45,3,3,U,AA
1000939,189,0,4.333333333,0,47,1,1,U,D
1000940,0,0,0,0,51,1,1,Y,A
1000941,31,0,0,0,47,1,1,Y,C
1000942,229.3333333,0,0,0,45,3,2,Y,A
1000943,707.3333333,0,22.66666667,0,51,3,2,U,BA
1000944,10.66666667,0,0,1,51,1,1,N,A
1000945,407,0,12,1,45,3,2,N,A
1000946,5.666666667,0,0,0,45,2,2,N,A
1000947,14.33333333,0,0,1,51,1,1,Y,G
1000948,53.66666667,0,0,1,45,1,1,Y,A
1000949,102.6666667,0,0,0,45,5,2,Y,A
1000950,231.6666667,0,0.333333333,1,49,3,3,N,A
1000951,329,0,2.333333333,0,49,1,1,N,A
1000952,12.66666667,0,0,1,47,1,1,Y,A
1000953,12,0,0,0,51,1,1,N,B
1000954,124,0,0.666666667,0,45,1,1,U,A
1000955,29.33333333,0,0,0,51,1,1,N,BA
1000956,67,0,0.333333333,1,51,1,1,Y,C
1000957,168.6666667,0,1.333333333,0,49,1,1,N,EA
1000958,170,0,5,1,47,1,1,Y,B
1000959,295.3333333,0,1.666666667,0,45,3,2,Y,A
1000960,689.6666667,0,14,0,45,1,1,N,B
1000961,0,0,0,0,45,1,1,Y,A
1000962,0.333333333,0,0,1,49,1,1,Y,B
1000963,127.6666667,0,2,1,45,3,3,N,A
1000964,0,0,0,0,47,1,1,N,A
1000965,103.3333333,0,0.333333333,1,47,1,1,Y,A
1000966,258,0,13,0,51,2,2,Y,A
1000967,95.66666667,0,0,1,49,1,1,N,A
1000968,13.66666667,0,0.333333333,0,45,1,1,U,A
1000969,93,0,0,0,49,2,1,Y,B
1000970,345,0,9.666666667,0,49,1,1,N,C
1000971,94,0,2.333333333,0,49,1,1,N,A
1000972,55.66666667,0,0,1,51,1,1,N,B
1000973,135,0,0.333333333,1,51,1,1,Y,A
1000974,0,0,0,1,51,1,1,Y,C
1000975,7.666666667,0,0,0,47,1,1,N,A
1000976,257,0,0,0,47,2,1,N,B
1000977,71.66666667,0,0,0,51,1,1,Y,A
1000978,127.6666667,0,2,1,49,1,1,N,A
1000979,0,0,0,1,51,3,2,Y,D
1000980,28.33333333,0,0,1,51,1,1,Y,A
1000981,31.66666667,0,0,1,45,2,2,Y,BA
1000982,303.3333333,0,0.333333333,0,51,2,2,N,B
1000983,132.6666667,0,0,0,47,2,2,Y,A
1000984,97.33333333,0,1.333333333,1,49,1,1,N,A
1000985,216.6666667,0,1.333333333,0,49,1,1,Y,A
1000986,15.33333333,0,0,0,45,2,2,N,A
1000987,299,0,10.66666667,1,51,3,3,N,BA
1000988,203.6666667,0,4.666666667,1,45,1,1,U,C
1000989,19,0,0,0,47,1,1,N,A
1000990,154.3333333,0,2.666666667,1,47,1,1,N,G
1000991,239,0,4.666666667,0,47,3,2,N,A
1000992,106.3333333,0,0,0,45,1,1,Y,B
1000993,55,0,0,0,47,1,1,N,A
1000994,357.3333333,0,0.333333333,1,49,2,2,U,A
1000995,37.66666667,0,0,0,45,1,1,N,A
1000996,291.3333333,0,4,0,47,1,1,N,A
1000997,46.33333333,0,0.666666667,1,51,1,1,Y,C
1000998,54.66666667,0,0,1,49,1,1,N,A
1000999,24.66666667,0,0,0,47,1,1,N,A
1001000,147,0,3,0,51,1,1,Y,B
1001001,161.3333333,0,4,0,49,3,2,N,BA
1001002,1,0,0,0,45,1,1,Y,C
1001003,277.6666667,0,12.66666667,0,47,1,1,N,A
1001004,44.66666667,0,0.333333333,1,49,1,1,N,A
1001005,165,0,1.333333333,0,45,1,1,Y,B
1001006,22.66666667,0,0,0,47,1,1,N,A
1001007,135,0,0,0,49,2,1,N,C
1001008,65.33333333,0,0,1,51,1,1,Y,A
1001009,25,0,0,0,51,2,2,N,A
1001010,11.66666667,0,0,1,44,1,1,N,A
1001011,465,0,5.333333333,0,44,1,1,N,B
1001012,603.6666667,0,40.33333333,1,44,1,1,N,A
1001013,30.33333333,0,0.333333333,1,50,2,1,U,A
1001014,82.66666667,0,2.666666667,0,48,1,1,Y,A
1001015,151.3333333,0,0,1,46,2,2,Y,A
1001016,228.6666667,0,17.33333333,0,48,1,1,N,C
1001017,1.666666667,0,0,1,44,2,2,Y,BA
1001018,9.666666667,0,0,0,50,3,2,Y,A
1001019,37,0,0,1,50,1,1,N,A
1001020,0,0,0,1,46,1,1,N,A
1001021,174,0,4.333333333,1,48,6,3,Y,B
1001022,69.33333333,0,0,0,50,2,1,N,B
1001023,288,0,0,1,48,4,4,N,A
1001024,76.66666667,0,0.333333333,0,46,1,1,N,A
1001025,236.6666667,0,5.333333333,0,44,1,1,N,A
1001026,0.666666667,0,0,0,48,2,2,N,A
1001027,26.66666667,0,0,0,46,2,1,N,A
1001028,205.6666667,0,5,0,50,1,1,Y,A
1001029,265,0,15.33333333,1,44,2,2,N,A
1001030,31.33333333,0,0,1,44,1,1,Y,B
