Customer_ID,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays
1000598,0,N,U,U,U,U,U,Y,469
1000599,0,H,U,U,U,U,U,N,523
1000600,0,U,U,U,U,Y,Y,Y,575
1000601,0,N,U,U,U,U,U,Y,630
1000602,0,H,U,U,U,Y,U,Y,1485
1000603,0,I,U,U,Y,U,U,Y,1071
1000604,0,S,U,U,U,U,U,Y,337
1000605,0,N,U,U,U,U,U,Y,1004
1000606,0,N,U,U,U,U,U,Y,184
1000607,0,N,U,U,U,U,U,N,170
1000608,0,Z,U,U,U,U,U,Y,1592
1000609,0,J,U,U,U,U,U,Y,163
1000610,0,N,U,U,U,U,U,Y,663
1000611,,,,,,,,,81
1000612,0,G,U,U,U,U,U,N,26
1000613,0,J,U,U,U,U,U,Y,458
1000614,0,R,U,U,U,U,U,N,730
1000615,0,N,U,U,U,U,U,Y,283
1000616,0,N,U,U,U,U,Y,Y,474
1000617,0,S,U,Y,Y,U,U,Y,1293
1000618,0,N,U,U,U,U,U,Y,650
1000619,0,N,U,U,U,U,U,N,728
1000620,0,F,U,U,U,U,U,Y,125
1000621,0,G,U,U,U,U,U,Y,111
1000622,0,N,U,U,U,U,U,Y,204
1000623,,,,,,,,,333
1000624,0,N,U,U,U,U,Y,N,105
1000625,,,,,,,,,1482
1000626,0,U,U,U,U,U,U,Y,442
1000627,0,S,U,U,U,U,U,Y,1589
1000628,1,J,U,U,U,U,U,Y,110
1000629,0,H,U,U,U,U,U,N,168
1000630,0,J,U,U,U,U,U,Y,147
1000631,0,N,U,U,U,U,U,Y,322
1000632,0,N,U,U,U,U,U,Y,267
1000633,,,,,,,,,721
1000634,0,G,U,U,U,U,U,Y,162
1000635,0,S,U,U,U,U,U,Y,305
1000636,1,J,Y,U,U,U,U,Y,39
1000637,0,N,U,U,U,Y,Y,Y,1527
1000638,0,G,U,U,U,U,U,Y,134
1000639,0,N,U,U,U,U,U,Y,204
1000640,0,I,U,U,U,U,U,N,345
1000641,0,S,U,U,U,U,U,Y,161
1000642,0,N,U,U,Y,U,U,Y,323
1000643,0,H,U,U,U,Y,U,Y,1339
1000644,0,N,U,U,U,U,Y,Y,410
1000645,0,N,U,U,U,U,U,Y,199
1000646,0,N,U,U,U,U,U,Y,1410
1000647,0,H,U,U,U,U,U,Y,1527
1000648,0,H,U,U,U,U,U,N,109
1000649,0,H,U,U,U,U,U,Y,578
1000650,0,U,U,U,U,U,U,Y,27
1000651,0,H,U,U,U,U,U,N,45
1000652,0,S,U,Y,U,U,U,Y,162
1000653,0,F,U,U,U,U,U,Y,440
1000654,0,U,U,U,U,U,U,Y,991
1000655,0,N,U,U,U,U,U,Y,559
1000656,0,H,U,U,U,U,U,N,234
1000657,0,U,U,U,U,U,U,N,251
1000658,0,M,U,U,U,U,Y,Y,226
1000659,0,J,U,U,U,U,U,Y,1065
1000660,0,U,U,U,U,U,U,N,479
1000661,0,N,U,U,U,U,U,Y,785
1000662,0,U,U,U,U,U,U,N,620
1000663,0,G,U,U,U,U,U,Y,1526
1000664,0,G,U,U,U,U,U,N,229
1000665,0,U,U,U,U,U,U,Y,386
1000666,,,,,,,,,112
1000667,0,S,U,U,U,U,U,N,270
1000668,1,H,U,U,U,U,U,Y,428
1000669,0,G,U,U,U,U,U,N,41
1000670,0,D,U,U,U,U,U,Y,358
1000671,0,S,U,U,U,U,U,Y,363
1000672,0,N,U,U,U,U,U,Y,1479
1000673,0,H,U,U,U,Y,U,Y,1586
1000674,0,S,Y,U,U,U,U,Y,210
1000675,0,H,U,U,U,U,U,Y,664
1000676,0,S,U,U,U,Y,U,Y,345
1000677,0,I,U,U,U,U,Y,Y,798
1000678,0,Z,U,U,U,U,U,Y,263
1000679,0,S,U,U,U,U,U,N,1296
1000680,0,N,U,U,U,U,U,N,691
1000681,0,D,U,U,U,U,U,Y,237
1000682,0,U,U,U,U,U,U,N,512
1000683,0,N,U,U,U,U,U,N,1165
1000684,0,U,U,U,U,U,U,Y,810
1000685,0,H,U,U,U,U,U,Y,160
1000686,,,,,,,,,688
1000687,0,G,U,U,Y,Y,U,N,97
1000688,0,I,U,U,U,U,U,Y,377
1000689,0,S,U,U,U,U,U,Y,266
1000690,0,N,U,U,U,U,U,N,1524
1000691,0,N,U,U,U,U,U,Y,1585
1000692,0,Z,U,U,U,U,Y,Y,1118
1000693,0,N,U,U,U,Y,U,Y,458
1000694,0,R,U,U,U,U,U,Y,626
1000695,1,G,U,Y,Y,U,U,Y,1584
1000696,0,H,U,U,U,U,U,N,582
1000697,0,G,U,U,U,U,U,Y,465
1000698,0,G,U,U,U,U,Y,Y,1523
1000699,0,H,U,U,U,U,U,Y,207
1000700,0,N,U,U,U,U,U,Y,500
1000701,0,N,U,U,U,U,U,N,382
1000702,0,N,U,U,U,U,U,N,1523
1000703,0,N,U,U,U,U,U,Y,335
1000704,0,N,U,Y,U,U,U,Y,162
1000705,0,S,U,U,U,U,U,Y,404
1000706,0,G,U,U,U,U,U,N,308
1000707,0,F,U,U,U,U,U,Y,360
1000708,0,J,U,U,U,U,U,Y,704
1000709,0,Z,U,U,U,U,U,Y,921
1000710,0,J,U,U,U,U,U,N,130
1000711,0,H,U,U,U,Y,U,Y,1476
1000712,0,H,U,U,U,U,U,Y,93
1000713,0,N,U,U,U,Y,U,Y,741
1000714,0,F,U,U,U,U,U,N,1413
1000715,0,J,U,U,U,U,U,Y,237
1000716,1,H,U,U,U,U,Y,Y,240
1000717,0,G,U,U,U,U,U,Y,1582
1000718,0,H,U,U,U,U,U,Y,476
1000719,0,R,U,U,U,U,U,Y,68
1000720,0,S,U,U,U,Y,Y,Y,807
1000721,0,H,U,U,U,U,U,Y,374
1000722,0,I,U,U,U,U,U,Y,86
1000723,,,,,,,,,351
1000724,0,N,U,U,U,Y,Y,Y,93
1000725,0,I,U,U,U,U,U,Y,121
1000726,0,I,U,U,U,U,U,Y,93
1000727,0,I,U,U,U,U,U,N,468
1000728,0,N,U,Y,Y,U,U,Y,580
1000729,1,S,U,U,U,U,U,Y,77
1000730,0,F,U,U,U,U,U,Y,20
1000731,0,U,U,U,U,U,U,Y,160
1000732,0,I,U,U,Y,Y,Y,Y,733
1000733,0,J,U,U,U,U,U,Y,360
1000734,0,F,U,U,U,U,U,N,212
1000735,0,N,U,U,U,U,U,N,1188
1000736,0,U,U,U,U,U,U,N,1578
1000737,0,U,U,U,U,U,U,Y,422
1000738,0,N,U,U,U,U,U,Y,1471
1000739,0,H,U,U,U,U,U,Y,417
1000740,0,U,U,U,U,U,U,Y,1408
1000741,0,S,U,U,U,U,U,Y,349
1000742,0,U,U,U,U,U,U,N,1515
1000743,0,J,U,U,Y,U,U,N,431
1000744,0,Z,U,U,Y,Y,Y,Y,405
1000745,0,I,U,U,U,U,U,N,166
1000746,0,J,U,U,U,U,U,N,134
1000747,0,N,U,U,U,U,U,Y,463
1000748,0,S,U,U,U,U,U,Y,722
1000749,0,S,Y,Y,Y,U,U,Y,369
1000750,0,U,U,U,U,U,U,Y,221
1000751,1,G,U,U,U,U,U,Y,888
1000752,0,N,U,U,Y,U,U,Y,1468
1000753,0,U,U,U,Y,Y,U,Y,80
1000754,0,I,U,U,U,U,U,Y,623
1000755,0,N,U,U,U,U,U,N,271
1000756,0,N,Y,U,U,U,U,Y,526
1000757,0,U,U,Y,Y,U,U,Y,365
1000758,0,R,U,U,U,U,U,Y,364
1000759,0,M,U,U,U,U,U,Y,530
1000760,0,M,U,U,U,U,U,N,110
1000761,0,G,U,U,U,U,U,Y,256
1000762,0,S,U,U,U,U,U,Y,635
1000763,0,N,Y,U,U,U,U,Y,1101
1000764,0,I,U,U,U,Y,U,Y,750
1000765,0,N,U,U,U,U,U,Y,1573
1000766,0,N,U,U,U,U,Y,Y,1253
1000767,0,G,U,U,U,U,U,Y,691
1000768,0,N,U,U,U,U,Y,Y,1404
1000769,0,N,U,U,U,U,U,Y,196
1000770,0,N,U,U,U,U,U,Y,3
1000771,0,U,U,U,U,U,U,N,797
1000772,0,S,U,U,U,U,U,N,298
1000773,,,,,,,,,533
1000774,0,N,U,U,U,U,U,N,310
1000775,0,S,U,U,U,U,U,Y,100
1000776,0,F,U,U,U,U,U,Y,71
1000777,0,H,U,U,U,U,U,Y,630
1000778,0,N,U,U,U,U,U,Y,41
1000779,0,U,U,U,U,U,U,Y,307
1000780,0,N,U,U,U,U,Y,Y,276
1000781,0,I,U,U,U,U,U,Y,849
1000782,0,H,U,U,U,U,U,Y,740
1000783,0,N,U,U,U,U,U,Y,378
1000784,1,S,U,U,U,U,U,Y,388
1000785,0,N,U,U,U,U,U,Y,727
1000786,0,N,U,U,U,U,U,Y,570
1000787,0,U,U,U,U,U,U,Y,1463
1000788,0,S,U,U,U,U,Y,N,583
1000789,0,N,U,U,U,U,U,N,411
1000790,0,H,U,U,U,U,U,N,521
1000791,0,O,U,U,Y,Y,U,Y,142
1000792,0,U,U,U,U,U,U,Y,317
1000793,0,H,U,U,U,Y,Y,Y,876
1000794,0,N,U,U,U,U,U,Y,100
1000795,0,I,U,U,U,U,U,N,1462
1000796,0,J,U,U,U,Y,U,Y,243
1000797,0,N,U,U,U,U,U,Y,524
1000798,0,H,U,U,U,U,U,N,911
1000799,0,U,U,U,U,Y,U,Y,581
1000800,0,N,U,U,U,Y,Y,Y,328
1000801,1,U,U,U,U,U,U,Y,660
1000802,0,N,U,U,U,U,U,Y,310
1000803,0,S,U,U,U,U,U,Y,1567
1000804,0,Z,U,U,U,U,U,Y,461
1000805,0,S,U,U,U,U,U,N,325
1000806,0,G,U,U,U,U,U,Y,65
1000807,0,U,U,U,U,Y,U,Y,505
1000808,0,G,U,U,U,U,U,N,1505
1000809,0,I,U,U,U,U,U,Y,1396
1000810,0,H,U,U,U,U,U,N,687
1000811,0,S,U,U,U,U,U,Y,-1
1000812,0,H,U,U,U,U,U,N,139
1000813,0,H,U,U,U,U,U,Y,416
1000814,0,N,U,U,U,U,U,Y,194
1000815,0,U,U,U,U,U,U,Y,357
1000816,0,N,U,U,U,U,Y,Y,130
1000817,0,J,U,U,U,U,U,Y,514
1000818,0,N,U,U,U,U,U,Y,1503
1000819,0,U,U,U,U,U,U,N,27
1000820,0,G,U,U,U,U,Y,Y,197
1000821,0,N,U,U,U,U,U,Y,13
1000822,0,G,U,U,U,U,Y,Y,251
1000823,0,S,U,U,U,U,U,Y,400
1000824,0,N,Y,U,U,U,Y,Y,296
1000825,0,H,U,U,U,U,U,Y,72
1000826,0,R,U,U,U,U,U,Y,227
1000827,0,G,U,U,U,U,U,Y,87
1000828,0,Z,U,U,U,U,U,Y,461
1000829,0,N,U,U,Y,U,U,N,1379
1000830,0,H,U,U,U,Y,U,Y,380
1000831,0,S,U,Y,U,U,Y,N,750
1000832,0,U,U,U,U,U,Y,Y,299
1000833,0,U,U,U,U,U,U,N,777
1000834,1,I,U,U,U,U,U,Y,261
1000835,0,S,U,U,U,U,U,Y,157
1000836,0,N,U,U,Y,U,U,Y,417
1000837,0,N,U,U,U,Y,Y,Y,486
1000838,0,H,U,U,U,U,U,Y,1456
1000839,0,O,U,U,U,Y,U,Y,534
1000840,0,I,U,U,U,U,U,Y,370
1000841,0,U,U,U,U,U,U,Y,367
1000842,0,S,U,U,U,U,U,N,60
1000843,0,H,U,U,Y,Y,Y,Y,91
1000844,0,J,U,U,U,Y,U,Y,132
1000845,0,F,U,U,U,U,U,Y,547
1000846,0,S,U,U,U,U,U,N,584
1000847,0,H,U,U,U,U,U,N,803
1000848,1,G,U,U,U,U,Y,Y,506
1000849,0,Z,U,U,U,U,U,Y,1448
1000850,0,H,U,U,U,Y,U,Y,174
1000851,0,G,U,U,U,U,U,N,430
1000852,0,G,U,U,U,U,U,N,73
1000853,0,N,U,U,Y,U,U,Y,591
1000854,0,S,U,U,U,U,U,N,391
1000855,0,U,U,U,U,U,U,N,84
1000856,0,S,U,U,U,U,U,Y,1554
1000857,0,H,U,U,U,U,U,N,362
1000858,0,O,U,U,U,U,U,Y,1384
1000859,0,N,U,U,U,U,U,Y,152
1000860,0,N,U,U,U,U,U,N,335
1000861,0,N,U,U,U,U,U,Y,228
1000862,0,N,U,U,Y,Y,Y,Y,631
1000863,0,N,U,U,U,U,U,Y,1383
1000864,0,N,U,U,U,U,U,Y,68
1000865,0,N,U,U,U,U,U,N,788
1000866,0,F,U,U,U,U,U,Y,369
1000867,0,N,U,U,U,U,U,Y,1383
1000868,0,H,Y,U,Y,U,U,Y,158
1000869,0,N,U,U,U,U,Y,Y,2
1000870,0,N,U,U,U,U,U,N,494
1000871,0,I,U,U,U,U,Y,Y,4
1000872,0,N,U,U,U,U,U,Y,1462
1000873,0,H,U,U,Y,U,U,Y,237
1000874,0,S,U,U,U,U,U,Y,945
1000875,0,R,U,U,U,U,U,Y,508
1000876,0,N,U,U,U,U,U,Y,809
1000877,0,N,U,U,U,Y,U,Y,309
1000878,0,H,U,Y,Y,U,Y,Y,478
1000879,0,N,U,U,U,U,U,Y,1548
1000880,0,N,U,U,U,U,U,Y,149
1000881,0,Z,U,U,U,U,Y,Y,325
1000882,0,G,U,U,U,U,U,Y,1008
1000883,0,U,U,U,U,U,Y,Y,24
1000884,0,G,U,U,U,U,U,Y,23
1000885,0,G,U,U,U,U,U,N,47
1000886,0,U,Y,Y,U,U,U,Y,218
1000887,0,N,U,Y,Y,U,U,Y,330
1000888,0,N,U,U,U,U,U,Y,1194
1000889,0,N,U,U,U,U,U,Y,445
1000890,0,N,Y,U,U,U,U,Y,371
1000891,0,U,U,U,U,U,U,Y,886
1000892,0,I,Y,U,Y,U,U,Y,160
1000893,0,S,U,U,U,U,U,Y,69
1000894,0,U,U,U,U,U,U,Y,139
1000895,0,S,U,U,U,U,U,N,685
1000896,0,J,U,U,U,U,U,N,34
1000897,0,S,U,U,U,U,U,Y,241
1000898,0,H,U,U,U,U,U,Y,198
1000899,1,U,Y,U,U,U,U,Y,1544
1000900,0,H,U,U,U,U,U,Y,366
1000901,0,N,U,U,U,U,U,N,239
1000902,0,N,U,U,U,U,U,Y,572
1000903,0,F,U,U,U,U,U,Y,63
1000904,0,N,U,U,U,U,U,N,55
1000905,0,S,U,U,U,U,Y,Y,409
1000906,0,S,U,U,U,U,U,Y,920
1000907,0,S,U,U,U,U,U,Y,921
1000908,0,N,U,U,U,U,U,Y,417
1000909,0,H,U,U,U,U,U,Y,209
1000910,0,U,U,U,U,U,U,N,1377
1000911,0,U,U,U,U,U,U,Y,280
1000912,0,N,U,Y,Y,U,U,Y,483
1000913,0,N,U,U,U,U,U,Y,271
1000914,0,G,U,U,Y,Y,Y,Y,83
1000915,0,Z,U,U,U,U,U,Y,538
1000916,0,U,U,U,U,U,U,N,547
1000917,0,N,U,U,U,U,U,N,376
1000918,,,,,,,,,276
1000919,0,S,Y,U,U,U,U,Y,999
1000920,0,N,U,U,U,U,U,N,234
1000921,1,U,U,U,U,U,U,Y,82
1000922,1,Z,U,U,U,U,U,Y,1477
1000923,0,D,U,U,U,U,U,Y,405
1000924,0,R,U,U,U,U,U,N,759
1000925,0,N,U,U,U,U,U,N,1432
1000926,1,G,U,U,U,U,U,Y,423
1000927,0,U,U,U,U,Y,Y,Y,378
1000928,0,J,U,U,U,U,U,N,251
1000929,0,U,U,U,U,U,U,N,91
1000930,0,Z,U,U,U,U,U,N,337
1000931,0,S,Y,Y,U,U,U,Y,1538
1000932,0,U,U,U,Y,U,U,Y,1369
1000933,0,N,U,U,Y,U,U,Y,89
1000934,0,Z,U,U,U,U,U,Y,52
1000935,0,N,U,U,U,U,U,Y,715
1000936,0,N,U,U,U,U,U,Y,564
1000937,0,H,U,U,U,U,U,Y,82
1000938,1,G,Y,U,U,U,U,Y,812
1000939,0,H,U,U,U,U,U,N,93
1000940,0,H,U,U,U,Y,U,Y,169
1000941,0,N,U,U,U,U,U,Y,401
1000942,0,U,U,U,U,U,U,N,694
1000943,0,S,U,U,U,U,U,N,63
1000944,0,I,U,U,U,U,U,Y,624
1000945,0,N,U,U,U,U,Y,Y,80
1000946,0,U,U,U,U,U,U,Y,1367
1000947,1,S,U,U,U,U,U,Y,1465
1000948,0,O,U,U,U,U,U,Y,800
1000949,0,H,U,U,U,U,U,Y,800
1000950,0,S,U,U,Y,U,U,Y,402
1000951,0,S,U,U,U,U,U,N,132
1000952,0,N,U,U,Y,U,U,Y,1427
1000953,0,N,U,U,U,U,U,Y,1140
1000954,0,G,U,U,U,U,U,N,552
1000955,0,S,U,U,U,U,U,N,542
1000956,0,Z,U,U,U,U,U,Y,579
1000957,0,H,U,U,U,U,U,Y,367
1000958,0,N,U,U,U,U,U,Y,391
1000959,0,J,U,U,U,U,U,Y,341
1000960,0,Z,U,U,Y,U,U,Y,41
1000961,0,N,U,U,Y,Y,U,Y,115
1000962,0,N,U,U,U,U,U,N,1470
1000963,0,I,U,U,U,U,U,Y,244
1000964,0,Z,U,U,U,U,U,Y,189
1000965,0,Z,U,U,U,Y,U,Y,123
1000966,0,N,U,U,U,U,U,Y,71
1000967,0,G,U,U,U,U,U,Y,452
1000968,0,N,U,U,U,U,U,N,448
1000969,0,S,U,Y,U,U,U,Y,603
1000970,0,N,U,U,U,U,U,Y,48
1000971,0,J,U,U,U,U,U,Y,411
1000972,0,U,U,U,U,U,U,Y,382
1000973,0,R,U,U,U,U,U,Y,361
1000974,0,I,U,U,U,U,U,Y,669
1000975,0,I,U,U,U,U,U,N,1422
1000976,1,H,U,U,Y,U,U,Y,32
1000977,0,N,U,Y,Y,U,Y,Y,6
1000978,0,H,U,U,U,U,U,Y,342
1000979,0,N,U,U,U,U,U,Y,743
1000980,0,N,U,U,U,U,U,Y,1527
1000981,0,N,U,U,U,U,U,Y,94
1000982,1,J,Y,Y,Y,U,U,Y,746
1000983,0,N,U,U,U,U,U,Y,227
1000984,0,G,U,U,U,U,U,Y,793
1000985,0,S,U,U,Y,Y,U,Y,407
1000986,1,N,U,Y,U,U,U,Y,1357
1000987,0,I,U,U,Y,U,U,Y,124
1000988,0,I,U,U,U,U,U,Y,517
1000989,0,U,U,U,U,U,U,Y,1419
1000990,0,S,U,U,U,U,U,Y,17
1000991,0,H,U,U,U,U,U,N,298
1000992,1,N,U,U,U,U,U,Y,370
1000993,0,N,U,U,U,U,U,Y,263
1000994,0,I,U,U,U,U,U,N,176
1000995,0,G,U,U,U,U,U,Y,1356
1000996,0,G,U,U,U,U,U,Y,78
1000997,0,N,U,U,U,Y,Y,Y,1525
1000998,0,G,U,U,Y,U,U,Y,1464
1000999,0,N,U,U,U,U,U,Y,908
1001000,0,N,U,U,U,U,U,Y,466
1001001,0,S,U,U,U,U,Y,Y,27
1001002,0,F,U,U,U,U,U,Y,863
1001003,0,U,U,U,U,U,U,Y,54
1001004,1,N,Y,U,U,U,U,Y,929
1001005,0,H,U,U,U,U,U,Y,627
1001006,0,N,U,U,U,U,U,N,27
1001007,0,J,Y,U,U,U,Y,Y,742
1001008,0,N,U,U,Y,U,U,Y,363
1001009,0,N,Y,Y,Y,U,U,Y,80
1001010,0,N,U,U,U,U,U,Y,677
1001011,0,J,U,U,U,U,Y,Y,306
1001012,0,F,U,U,U,U,U,Y,10
1001013,0,N,U,U,Y,Y,U,Y,754
1001014,0,N,U,U,U,U,U,Y,404
1001015,0,F,U,U,U,U,U,N,887
1001016,0,H,U,U,U,U,U,Y,71
1001017,0,S,Y,U,U,U,U,Y,1351
1001018,0,U,U,U,U,U,U,Y,1520
1001019,0,R,U,U,U,U,U,Y,1109
1001020,0,U,U,U,U,U,U,Y,697
1001021,0,O,U,U,U,U,U,N,121
1001022,1,N,U,Y,Y,U,U,Y,111
1001023,0,N,U,U,U,U,U,N,809
1001024,0,U,U,U,U,U,U,N,495
1001025,0,N,U,U,U,U,U,N,343
1001026,0,G,U,U,U,Y,U,Y,1456
1001027,0,N,U,U,U,U,U,N,482
1001028,1,I,U,U,U,Y,U,Y,4
1001029,0,S,U,U,U,U,U,Y,52
1001030,0,Z,U,U,U,U,U,Y,679
1001031,0,S,Y,U,U,U,U,Y,485
1001032,0,N,U,U,U,U,U,Y,332
1001033,0,U,U,U,U,U,U,Y,1157
1001034,0,J,U,U,U,U,U,Y,781
1001035,0,N,U,U,U,U,U,Y,970
1001036,0,N,U,U,U,U,U,Y,1409
1001037,0,S,U,U,Y,Y,U,Y,659
1001038,0,J,U,U,U,U,U,N,1409
1001039,0,N,U,Y,Y,Y,U,Y,380
1001040,0,U,U,U,U,U,U,N,405
1001041,0,I,U,U,U,U,U,N,318
1001042,0,U,U,U,U,U,U,Y,1455
1001043,0,N,U,U,U,U,U,Y,1259
1001044,0,B,U,U,U,U,U,N,347
1001045,0,N,U,U,U,U,U,N,632
1001046,0,N,U,U,U,U,U,Y,1346
1001047,0,U,U,U,U,U,U,Y,492
1001048,0,U,U,U,U,U,Y,Y,1346
1001049,0,J,U,U,U,U,U,Y,138
1001050,0,N,U,U,Y,U,U,N,1357
1001051,0,N,U,U,U,U,U,N,681
1001052,0,G,U,U,Y,U,U,Y,1406
1001053,0,U,U,U,U,U,U,Y,1344
1001054,0,N,U,U,U,U,U,Y,284
1001055,1,N,U,U,U,Y,Y,Y,1066
1001056,0,S,U,U,U,U,U,Y,788
1001057,0,O,U,U,U,U,U,N,46
1001058,0,N,U,U,U,U,U,Y,781
1001059,0,R,U,U,U,U,U,Y,702
1001060,0,J,U,U,U,U,U,Y,626
1001061,1,J,U,U,U,U,U,Y,1037
1001062,0,G,U,U,Y,U,U,Y,1394
1001063,0,N,U,U,U,U,U,Y,1405
1001064,0,H,U,U,U,U,U,Y,239
1001065,0,G,U,U,U,U,U,Y,457
1001066,0,N,U,U,U,Y,Y,Y,178
1001067,0,G,U,U,U,U,U,Y,336
1001068,0,S,U,U,U,U,U,Y,1404
1001069,0,H,U,U,U,U,U,Y,1450
1001070,0,J,U,U,U,U,U,Y,175
1001071,0,N,U,U,U,U,U,N,1342
1001072,0,S,U,U,U,U,Y,Y,441
1001073,0,N,U,U,U,U,U,N,405
1001074,0,S,U,U,U,U,U,Y,150
1001075,0,H,U,U,U,U,U,Y,1230
1001076,0,N,U,U,U,U,U,N,263
1001077,0,N,U,U,U,U,U,Y,126
1001078,0,S,U,U,U,U,Y,Y,47
1001079,0,F,U,U,Y,U,U,Y,861
1001080,0,N,U,U,U,U,U,Y,249
1001081,1,H,U,U,Y,Y,Y,Y,228
1001082,,,,,,,,,573
1001083,0,U,U,U,U,U,U,Y,284
1001084,0,H,U,U,U,U,U,N,173
1001085,0,H,U,U,Y,Y,U,Y,186
1001086,0,J,Y,U,U,U,U,Y,851
1001087,0,G,U,U,U,U,U,N,537
1001088,0,I,U,U,U,U,U,N,446
1001089,0,S,U,U,U,U,U,Y,1508
1001090,1,S,U,U,U,U,U,Y,359
1001091,0,F,U,U,U,U,U,Y,1447
1001092,0,G,Y,U,U,U,U,Y,600
1001093,0,N,U,U,U,U,U,Y,314
1001094,0,U,U,U,U,U,U,Y,78
1001095,0,S,U,U,U,U,U,N,735
1001096,0,N,U,U,U,U,U,Y,517
1001097,0,U,U,U,U,U,U,Y,1441
1001098,0,J,Y,U,Y,Y,U,N,682
1001099,0,I,U,U,U,U,U,Y,1506
1001100,0,N,U,U,U,U,U,Y,623
1001101,0,D,U,U,U,U,U,N,82
1001102,0,N,U,U,U,U,U,Y,557
1001103,0,N,U,U,U,U,U,Y,1126
1001104,0,N,U,U,U,U,U,Y,452
1001105,1,O,Y,Y,U,U,U,Y,513
1001106,0,U,U,U,Y,U,Y,Y,93
1001107,0,I,U,U,Y,U,Y,Y,1397
1001108,0,U,Y,Y,U,U,U,Y,268
1001109,0,N,U,U,U,U,U,Y,367
1001110,0,J,Y,Y,Y,U,U,Y,1334
1001111,0,H,U,U,U,U,Y,Y,1396
1001112,0,N,U,U,U,U,U,Y,960
1001113,0,S,Y,Y,Y,U,U,Y,891
1001114,0,N,U,U,U,U,U,Y,43
1001115,0,N,U,U,U,U,U,N,865
1001116,0,U,U,U,Y,U,U,Y,69
1001117,0,I,U,U,U,U,U,Y,185
1001118,0,S,U,U,U,U,U,N,686
1001119,0,N,U,U,U,U,U,N,442
1001120,0,H,U,U,U,U,U,Y,110
1001121,0,U,U,U,U,U,U,N,789
1001122,0,N,U,U,U,Y,U,Y,1130
1001123,1,J,U,U,U,U,Y,Y,388
1001124,1,U,U,U,U,U,Y,Y,671
1001125,0,H,U,U,U,U,U,N,765
1001126,0,N,U,U,U,Y,Y,Y,616
1001127,0,S,U,U,U,U,U,Y,448
1001128,0,O,U,U,U,U,U,N,518
1001129,1,N,U,U,Y,Y,U,Y,298
1001130,0,S,U,U,U,U,U,Y,295
1001131,0,S,U,U,U,U,U,Y,704
1001132,0,N,U,U,U,U,U,Y,57
1001133,0,U,U,U,U,U,U,Y,1500
1001134,0,N,U,U,U,U,Y,Y,69
1001135,0,N,U,U,Y,U,U,Y,246
1001136,0,N,U,U,U,U,U,Y,338
1001137,0,S,U,U,U,U,Y,Y,138
1001138,0,H,U,U,U,U,U,Y,351
1001139,0,N,U,U,U,U,U,Y,87
1001140,0,U,U,U,U,U,U,Y,690
1001141,0,I,U,U,U,U,U,N,672
1001142,,,,,,,,,94
1001143,0,N,U,U,U,U,U,Y,1067
1001144,0,O,U,U,U,U,U,Y,960
1001145,0,S,U,U,U,Y,Y,Y,124
1001146,1,R,U,U,U,Y,U,Y,438
1001147,0,N,U,U,U,U,U,Y,1434
1001148,0,H,U,U,U,U,U,Y,85
1001149,0,N,Y,U,U,U,U,Y,934
1001150,0,O,U,U,U,U,U,N,511
1001151,0,U,U,U,U,U,U,Y,885
1001152,0,B,U,U,U,U,U,N,436
1001153,0,H,U,U,U,U,U,N,632
1001154,0,N,U,U,U,U,U,N,518
1001155,0,G,U,U,U,U,U,N,94
1001156,0,N,U,U,U,U,U,Y,1436
1001157,0,J,U,U,U,U,U,Y,15
1001158,0,I,U,U,U,U,U,Y,1326
1001159,1,S,U,U,U,U,U,Y,84
1001160,0,N,U,U,U,U,U,Y,1388
1001161,0,N,U,U,U,U,U,Y,1353
1001162,0,N,U,U,Y,Y,U,Y,741
1001163,0,S,U,U,U,U,U,Y,401
1001164,0,N,U,U,U,U,U,N,203
1001165,0,S,U,U,U,U,U,Y,148
1001166,0,S,U,U,U,U,U,Y,332
1001167,0,S,U,U,Y,Y,U,N,42
1001168,0,N,U,U,U,U,U,Y,319
1001169,0,N,U,U,U,U,U,N,353
1001170,0,O,U,U,U,U,Y,Y,369
1001171,0,N,U,U,Y,Y,Y,Y,1434
1001172,0,N,U,U,U,U,U,Y,1175
1001173,0,N,U,U,U,U,U,Y,232
1001174,0,H,U,U,U,U,U,Y,352
1001175,0,S,U,U,U,U,U,N,360
1001176,0,U,Y,Y,U,U,U,Y,399
1001177,0,S,U,U,U,U,U,Y,1013
1001178,0,N,U,U,U,U,U,Y,1432
1001179,0,S,U,U,U,U,U,N,208
1001180,0,N,U,U,U,Y,Y,Y,336
1001181,0,N,U,U,U,U,U,N,589
1001182,1,B,U,U,U,U,U,Y,1432
1001183,0,N,U,U,U,U,U,Y,1385
1001184,0,U,U,U,U,U,U,Y,1324
1001185,0,N,U,U,U,U,U,Y,229
1001186,0,N,U,U,U,U,U,Y,1414
1001187,0,J,U,U,Y,U,U,Y,1323
1001188,0,N,U,U,U,U,U,Y,57
1001189,0,I,U,U,U,Y,U,Y,426
1001190,0,O,U,U,U,Y,U,Y,150
1001191,0,J,U,U,U,Y,U,Y,477
1001192,0,U,U,U,Y,Y,U,Y,1430
1001193,0,N,U,U,U,U,U,Y,175
1001194,0,U,U,U,U,U,U,Y,1384
1001195,0,N,U,U,Y,U,Y,Y,237
1001196,0,N,U,Y,Y,U,U,Y,636
