Customer_ID,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize
1000687,15,S,M,2,M,7,,C,A
1000688,3,S,A,2,M,9,2,B,A
1000689,5,S,A,2,M,9,1,C,A
1000690,7,S,B,1,M,3,,,A
1000691,4,M,S,3,M,1,1,C,A
1000692,8,S,M,3,M,7,2,C,A
1000693,12,S,M,5,M,7,2,C,A
1000694,2,S,S,1,M,9,,C,A
1000695,7,S,M,2,M,9,2,C,A
1000696,,,U,,,,,,
1000697,,,B,1,M,7,2,,
1000698,15,S,M,4,M,7,3,I,A
1000699,2,M,U,2,M,4,1,B,O
1000700,4,S,M,4,M,9,2,,A
1000701,,,S,1,M,3,,,
1000702,,,U,,M,,,,
1000703,1,S,A,3,M,3,1,C,A
1000704,3,S,U,2,M,8,,G,A
1000705,7,M,S,2,M,5,2,C,H
1000706,,,B,1,M,,,C,
1000707,4,,M,1,M,5,1,C,
1000708,2,S,M,5,M,7,1,,A
1000709,13,,S,1,M,8,2,A,
1000710,,,U,,,,,,
1000711,7,S,M,3,M,6,3,C,A
1000712,,M,S,1,M,7,,A,
1000713,4,S,M,4,M,9,1,C,A
1000714,2,M,B,1,M,3,,A,B
1000715,4,S,U,2,M,8,,B,A
1000716,7,S,S,5,M,7,1,C,A
1000717,12,S,S,2,M,5,2,C,A
1000718,5,S,U,3,M,7,1,C,A
1000719,0,M,B,1,M,6,1,C,B
1000720,6,S,M,2,M,9,,C,A
1000721,8,S,B,1,M,2,1,C,A
1000722,4,S,B,1,M,5,1,C,B
1000723,,,,,,,,,
1000724,10,S,M,3,M,9,1,C,A
1000725,3,S,U,3,M,6,3,,A
1000726,4,S,A,3,M,6,2,C,A
1000727,,,U,,,,,,
1000728,4,S,M,2,M,8,2,C,
1000729,2,S,M,4,M,6,,C,A
1000730,3,S,U,2,M,7,1,C,A
1000731,15,M,M,3,M,3,1,C,B
1000732,14,S,M,4,M,6,1,C,A
1000733,12,,U,2,M,7,,C,
1000734,,,U,1,M,,,,
1000735,2,S,S,1,M,5,,C,A
1000736,,,U,,,,,,
1000737,1,S,M,2,M,9,1,C,A
1000738,15,S,M,3,M,6,1,I,A
1000739,1,M,U,1,M,6,,C,
1000740,7,S,S,3,M,6,2,C,A
1000741,2,S,M,2,M,9,1,I,A
1000742,8,S,U,,M,,,,
1000743,9,M,M,3,M,4,1,H,K
1000744,12,S,M,4,M,4,2,C,A
1000745,8,S,S,1,M,4,,,A
1000746,,,U,,,,,,
1000747,10,M,S,3,M,3,2,C,M
1000748,14,S,M,4,M,6,1,C,
1000749,7,S,M,4,M,9,2,C,A
1000750,1,S,U,2,M,5,,C,C
1000751,15,S,M,5,M,8,,,A
1000752,7,S,M,2,M,7,2,C,A
1000753,8,S,M,4,M,6,,,A
1000754,7,S,B,1,M,6,,C,A
1000755,,,U,,,,,,
1000756,7,S,M,3,M,9,2,C,A
1000757,4,M,A,5,M,6,1,,C
1000758,,,S,1,M,6,,,
1000759,14,S,M,4,M,7,2,C,A
1000760,,,U,,M,,,,
1000761,3,,U,1,M,7,1,,
1000762,8,S,M,2,M,9,2,I,A
1000763,6,S,M,5,M,6,1,C,A
1000764,10,S,M,2,M,6,2,C,A
1000765,3,M,M,2,M,6,1,C,C
1000766,15,S,M,4,M,6,2,C,A
1000767,6,S,M,4,M,8,2,C,A
1000768,3,S,M,3,M,6,1,I,A
1000769,1,M,M,1,M,4,,C,B
1000770,,M,B,1,M,6,,C,
1000771,,,U,,,,,,
1000772,,,U,,,,,,
1000773,,,,,,,,,
1000774,,,U,,,,,,
1000775,7,S,M,2,M,5,1,I,A
1000776,3,S,M,2,M,7,2,C,A
1000777,5,M,M,2,M,4,1,C,F
1000778,0,M,M,3,M,9,1,C,B
1000779,7,S,S,2,M,8,1,C,A
1000780,1,M,S,2,M,1,2,I,B
1000781,8,S,S,3,M,9,1,C,A
1000782,8,S,S,5,M,3,1,,A
1000783,1,M,S,2,M,3,1,C,F
1000784,12,S,M,3,M,5,1,C,A
1000785,3,S,S,1,M,3,1,A,A
1000786,7,S,M,2,M,6,1,I,A
1000787,8,S,M,4,M,7,3,C,A
1000788,11,S,A,2,M,6,,C,A
1000789,,,U,,,,,,
1000790,4,S,U,1,M,3,1,,A
1000791,6,S,M,2,M,6,,C,A
1000792,3,S,B,1,M,6,1,C,A
1000793,14,S,M,2,M,7,2,I,A
1000794,8,S,U,2,M,6,1,C,A
1000795,,,U,1,M,,,,
1000796,2,S,M,2,M,9,2,C,A
1000797,,,B,1,M,,,C,
1000798,,,U,,,,,,
1000799,6,S,M,3,M,7,1,C,A
1000800,4,S,M,3,M,5,3,C,A
1000801,11,S,M,3,M,8,2,C,A
1000802,9,S,S,1,M,7,2,C,A
1000803,12,S,A,3,M,6,1,,A
1000804,15,M,S,6,M,1,2,,J
1000805,,,U,,,,,,
1000806,,,U,1,M,6,1,C,
1000807,6,S,S,2,M,9,1,I,A
1000808,1,S,S,1,M,7,,C,A
1000809,12,M,M,6,M,7,2,I,B
1000810,4,M,U,3,M,3,,I,O
1000811,1,S,M,3,M,6,2,,A
1000812,,,U,,,,,,
1000813,2,S,S,2,M,3,1,C,D
1000814,6,S,M,3,M,4,,C,A
1000815,2,M,B,1,M,7,1,C,E
1000816,2,S,M,3,M,9,1,I,A
1000817,15,S,U,4,M,8,2,I,A
1000818,3,M,S,6,M,4,1,,N
1000819,,,U,,,,,,
1000820,15,S,M,3,M,9,2,C,A
1000821,7,S,B,1,M,9,1,C,A
1000822,2,S,S,2,M,7,1,I,A
1000823,13,S,M,3,M,8,1,I,
1000824,2,S,U,4,M,9,1,I,A
1000825,3,M,S,1,M,7,1,C,J
1000826,1,M,U,1,M,5,,C,
1000827,5,M,M,2,M,6,,,C
1000828,15,S,U,3,M,4,,C,A
1000829,10,S,M,2,M,9,,C,A
1000830,7,S,U,2,M,6,2,C,A
1000831,15,S,M,4,M,7,2,C,A
1000832,15,S,M,3,M,6,,C,A
1000833,,,U,,,,,,
1000834,10,M,S,1,M,6,,C,N
1000835,4,S,S,1,M,7,2,C,A
1000836,2,S,M,3,M,9,2,C,A
1000837,5,S,U,4,M,9,2,C,A
1000838,3,S,B,1,M,6,1,C,A
1000839,2,M,S,1,M,7,1,,O
1000840,8,,S,1,M,6,,C,
1000841,6,S,S,2,M,5,2,I,A
1000842,,,U,,,,,,
1000843,6,S,M,2,M,9,1,C,A
1000844,9,S,U,3,M,6,2,C,A
1000845,3,M,A,4,M,5,2,C,B
1000846,1,S,B,1,M,7,,A,A
1000847,11,S,A,5,M,1,2,C,A
1000848,3,S,M,3,M,9,3,C,A
1000849,15,S,M,4,M,6,1,I,A
1000850,15,M,M,3,M,2,3,C,B
1000851,,,U,,,,,,
1000852,,,U,,,,,,
1000853,5,S,S,2,M,6,2,C,A
1000854,0,S,S,3,M,8,,B,A
1000855,2,S,B,1,M,9,1,C,A
1000856,11,S,M,5,M,8,,C,
1000857,,,U,,,,,,
1000858,15,S,M,3,M,1,2,C,A
1000859,15,S,M,2,M,9,,C,A
1000860,,,U,,,,,,
1000861,11,M,M,2,M,9,3,I,A
1000862,2,S,M,3,M,9,2,B,A
1000863,15,S,S,2,M,5,,C,A
1000864,,,S,1,M,9,,C,
1000865,,,U,,,,,,
1000866,14,S,M,3,M,9,2,I,A
1000867,12,S,S,4,M,4,1,C,A
1000868,1,S,M,3,M,7,,C,A
1000869,5,S,U,5,M,5,3,,
1000870,,,U,,,,,,
1000871,7,S,M,3,M,6,1,C,A
1000872,15,S,A,2,M,6,,I,
1000873,3,S,M,3,M,6,,C,A
1000874,3,S,S,1,M,6,,C,
1000875,14,M,S,4,M,6,1,B,B
1000876,15,S,M,3,M,5,2,C,B
1000877,9,S,U,2,M,9,2,C,A
1000878,6,S,U,2,M,3,,B,A
1000879,7,S,M,3,M,4,,C,A
1000880,1,S,M,2,M,4,1,C,A
1000881,5,S,M,2,M,7,1,C,A
1000882,7,S,M,3,M,7,,C,A
1000883,5,M,S,5,M,5,1,C,B
1000884,4,S,U,3,M,6,1,C,A
1000885,,,U,,,,,,
1000886,6,S,M,2,M,9,1,C,A
1000887,11,S,M,2,M,5,,C,A
1000888,2,S,S,2,M,5,1,C,A
1000889,4,S,S,1,M,9,2,C,A
1000890,1,S,M,2,M,6,1,C,A
1000891,3,M,M,3,M,6,,C,O
1000892,3,S,M,3,M,6,1,I,A
1000893,15,S,A,2,M,5,1,C,A
1000894,7,S,A,4,M,8,1,C,B
1000895,,,U,,,,,,
1000896,,,U,,,,,,
1000897,2,S,S,1,M,8,1,C,A
1000898,2,M,S,1,M,1,1,B,B
1000899,2,S,A,3,M,9,2,,A
1000900,15,S,U,2,M,6,,B,A
1000901,4,S,B,1,M,3,1,C,A
1000902,2,,B,1,M,9,,C,
1000903,3,S,U,2,M,4,1,C,A
1000904,,,U,,,,,,
1000905,1,S,S,3,M,6,2,C,A
1000906,8,,U,1,M,8,,,
1000907,3,S,M,2,M,7,2,C,A
1000908,7,M,B,1,M,5,2,C,B
1000909,,,U,1,M,6,,C,
1000910,,,U,,,,,,
1000911,,,A,3,M,7,1,I,
1000912,6,S,M,2,M,9,2,B,A
1000913,0,S,S,2,M,3,1,B,A
1000914,13,S,M,4,M,7,1,C,
1000915,3,M,B,1,M,6,1,C,O
1000916,,,U,,,,,,
1000917,,,U,,,,,,
1000918,,,,,,,,,
1000919,15,S,M,5,M,4,3,C,A
1000920,,,U,,,,,,
1000921,6,S,S,3,M,7,1,C,A
1000922,2,S,M,2,M,6,1,I,A
1000923,5,S,M,2,M,9,1,C,A
1000924,,,U,,,,,,
1000925,3,S,U,2,M,6,1,C,A
1000926,7,M,M,2,M,8,,C,A
1000927,15,S,M,3,M,9,,C,A
1000928,6,,U,1,M,2,,A,
1000929,0,M,B,1,M,3,,C,B
1000930,,,U,,,,,,
1000931,3,M,M,2,M,6,1,C,J
1000932,8,M,S,1,M,7,,C,B
1000933,8,S,M,3,M,9,2,I,A
1000934,1,M,M,1,M,3,,C,
1000935,2,M,M,1,M,7,1,C,E
1000936,4,S,A,3,M,6,1,,C
1000937,2,M,U,2,M,8,,C,F
1000938,15,S,S,4,M,9,2,,A
1000939,,,U,,,,,,
1000940,6,S,M,3,M,9,2,I,A
1000941,,M,U,1,M,7,2,C,
1000942,,,U,,,,,,
1000943,0,M,U,2,M,6,,B,B
1000944,,,S,5,M,6,,,
1000945,15,S,M,4,M,7,2,C,A
1000946,15,S,M,3,M,7,2,C,A
1000947,2,S,S,3,M,6,,G,A
1000948,0,M,U,2,M,7,1,C,B
1000949,1,,U,1,M,7,,C,
1000950,4,S,M,2,M,9,,I,
1000951,,,U,,,,,,
1000952,6,S,S,2,M,9,1,I,A
1000953,2,S,M,1,M,9,1,C,A
1000954,1,M,S,1,M,8,,C,E
1000955,,M,S,1,M,,,C,
1000956,9,M,S,4,M,6,1,C,M
1000957,7,,S,1,M,6,,,
1000958,1,S,S,2,M,4,1,A,A
1000959,3,S,A,3,M,9,2,C,A
1000960,15,S,S,1,M,4,,C,A
1000961,15,S,S,1,M,6,,C,A
1000962,0,S,U,2,M,9,1,C,A
1000963,6,S,U,2,M,7,2,C,
1000964,6,S,S,4,M,5,2,,A
1000965,7,S,S,6,M,9,2,C,A
1000966,8,S,S,1,M,6,2,C,A
1000967,15,S,U,6,M,6,1,,A
1000968,10,S,S,2,M,3,1,I,A
1000969,15,M,M,6,M,9,1,,O
1000970,4,S,U,4,M,1,2,,A
1000971,14,S,M,1,M,6,1,C,A
1000972,14,S,U,5,M,8,2,C,A
1000973,14,S,S,4,M,4,2,C,A
1000974,3,S,S,3,M,5,2,,A
1000975,0,M,U,1,M,3,1,B,L
1000976,15,S,S,3,M,4,1,C,A
1000977,9,S,M,2,M,7,1,I,A
1000978,4,S,M,1,M,6,2,C,A
1000979,2,M,B,1,M,6,2,C,E
1000980,10,S,S,2,M,6,2,C,A
1000981,6,S,M,2,M,7,2,I,A
1000982,4,M,M,1,M,9,1,C,L
1000983,14,M,S,2,M,9,,C,E
1000984,3,S,M,2,M,8,2,I,A
1000985,15,S,A,2,M,6,1,C,A
1000986,5,S,M,2,M,9,1,C,A
1000987,13,S,M,3,M,9,2,I,A
1000988,1,S,M,6,M,1,2,,A
1000989,11,S,M,5,M,6,2,C,A
1000990,11,S,M,5,M,7,2,,A
1000991,5,M,A,2,M,5,,B,G
1000992,7,M,M,4,M,7,,C,N
1000993,4,M,S,6,M,9,1,C,B
1000994,,,U,,,,,,
1000995,7,S,M,2,M,6,3,C,A
1000996,,M,S,1,M,9,2,,
1000997,11,S,M,3,M,4,2,I,A
1000998,9,S,M,2,M,9,,C,A
1000999,5,S,A,3,M,4,,C,A
1001000,10,S,B,1,M,6,2,C,A
1001001,2,S,M,4,M,8,1,,A
1001002,5,M,S,1,M,6,,C,C
1001003,3,M,U,3,M,2,1,C,A
1001004,5,S,M,2,M,7,1,I,A
1001005,6,S,M,3,M,6,3,C,A
1001006,2,S,S,1,M,4,,C,A
1001007,12,S,A,4,M,9,,,A
1001008,15,S,S,4,M,4,,C,A
1001009,9,S,M,2,M,9,2,C,A
1001010,4,S,M,3,M,9,1,C,A
1001011,15,S,M,4,M,9,2,C,A
1001012,3,S,U,2,M,6,2,I,A
1001013,5,S,M,2,M,7,1,C,A
1001014,11,S,S,2,M,1,,C,A
1001015,6,M,U,2,M,9,1,C,C
1001016,5,S,M,1,M,2,,C,A
1001017,1,M,M,3,M,7,2,,B
1001018,9,S,M,3,M,6,1,C,A
1001019,5,,S,3,M,6,,,
1001020,2,S,M,4,M,9,2,C,A
1001021,,,B,1,M,,,C,
1001022,2,S,M,4,M,7,1,C,A
1001023,,,U,,M,,,,
1001024,1,S,B,1,M,4,1,C,A
1001025,,,U,,,,,,
1001026,8,,B,1,M,9,1,C,
1001027,,,U,,,,,,
1001028,15,S,M,6,M,7,1,,A
1001029,3,S,M,2,M,6,1,I,A
1001030,10,S,S,5,M,1,2,I,A
1001031,5,S,M,2,M,7,1,I,A
1001032,,M,S,1,M,6,,C,
1001033,0,M,B,1,M,4,1,C,K
1001034,8,S,U,3,M,9,1,C,A
1001035,1,M,M,2,M,3,2,H,N
1001036,5,S,B,1,M,4,1,C,A
1001037,3,S,M,5,M,9,2,,A
1001038,1,,B,1,M,9,,A,
1001039,7,S,U,2,M,5,2,I,A
1001040,,,U,,,,,,
1001041,,,U,,,,,,
1001042,14,S,U,4,M,9,2,,A
1001043,15,S,U,5,M,7,1,,A
1001044,,,U,,,,,,
1001045,,,U,,,,,,
1001046,8,,M,2,M,5,1,C,
1001047,9,S,A,5,M,6,1,I,A
1001048,2,S,M,5,M,2,2,I,A
1001049,3,M,S,1,M,6,2,C,L
1001050,,,U,,M,,,,
1001051,,,U,,,,,,
1001052,11,S,M,4,M,9,2,I,A
1001053,6,S,S,3,M,6,1,C,A
1001054,12,S,M,2,M,5,1,C,A
1001055,8,S,M,2,M,9,2,C,A
1001056,1,S,M,3,M,4,1,I,A
1001057,,,U,,,,,,
1001058,,,S,2,M,8,,G,
1001059,6,M,B,1,M,6,,C,K
1001060,1,S,M,2,M,9,1,C,A
1001061,1,S,M,4,M,9,3,,A
1001062,9,S,M,2,M,7,1,I,A
1001063,9,S,A,4,M,6,2,C,A
1001064,11,S,A,6,M,6,2,,A
1001065,2,S,B,1,M,8,,B,
1001066,2,S,M,2,M,9,1,I,A
1001067,1,,U,1,M,7,,,
1001068,15,S,M,2,M,6,,C,A
1001069,2,S,S,2,M,5,2,C,A
1001070,6,,U,1,M,6,1,,
1001071,,,U,,,,,,
1001072,5,S,M,4,M,6,,C,A
1001073,0,M,U,1,M,4,,B,G
1001074,2,M,B,1,M,7,1,C,B
1001075,7,M,U,2,M,2,,C,N
1001076,,,U,,,,,,
1001077,4,M,B,1,M,3,2,C,B
1001078,5,S,U,5,M,8,2,,A
1001079,3,S,A,3,M,8,2,C,A
1001080,15,S,A,4,M,4,,C,
1001081,10,S,S,4,M,7,1,I,A
1001082,,,,,,,,,
1001083,1,M,S,3,M,5,2,I,B
1001084,2,M,B,1,M,1,,,B
1001085,5,S,M,2,M,4,,G,A
1001086,5,S,M,2,M,7,1,C,A
1001087,,,U,,,,,,
1001088,8,M,U,2,M,1,1,G,B
1001089,4,S,S,2,M,6,1,C,A
1001090,3,M,M,3,M,6,2,H,B
1001091,11,S,M,1,M,7,1,C,A
1001092,4,S,A,3,M,6,1,C,A
1001093,9,S,M,3,M,7,3,C,A
1001094,11,S,U,3,M,8,2,C,A
1001095,,,U,,,,,,
1001096,4,S,S,2,M,6,2,C,
1001097,9,M,B,1,M,4,,C,
1001098,8,,M,3,M,3,,B,
1001099,6,S,A,4,M,7,3,,A
1001100,6,S,A,2,M,5,2,C,A
1001101,,,U,,,,,,
1001102,1,S,M,3,M,9,2,C,A
1001103,10,S,M,3,M,4,,C,A
1001104,8,S,S,1,M,5,,C,A
1001105,1,S,S,5,M,7,1,I,A
1001106,4,M,M,3,M,6,1,I,C
1001107,7,S,M,2,M,8,2,C,A
1001108,,S,B,1,M,7,,,
1001109,7,M,S,1,M,8,,A,
1001110,15,S,M,4,M,7,2,C,A
1001111,8,S,S,4,M,7,1,,A
1001112,2,S,S,3,M,8,1,C,A
1001113,2,M,M,2,M,5,1,,B
1001114,5,S,S,5,M,9,2,C,A
1001115,1,M,U,1,M,7,1,C,
1001116,8,S,M,2,M,7,,C,A
1001117,2,S,U,3,M,6,,I,A
1001118,7,S,M,1,M,7,,B,A
1001119,2,S,U,2,M,9,,,A
1001120,8,M,B,1,M,7,,C,
1001121,,,U,,,,,,
1001122,1,S,M,4,M,4,1,C,A
1001123,15,S,M,6,M,7,2,,A
1001124,3,S,S,4,M,9,,C,A
1001125,,,U,,,,,,
1001126,9,S,M,3,M,7,3,,A
1001127,1,S,S,2,M,7,,C,A
1001128,2,M,U,2,M,4,,G,O
1001129,5,S,M,2,M,7,1,I,A
1001130,3,S,M,1,M,7,1,C,A
1001131,10,S,M,3,M,5,1,C,A
1001132,2,M,M,2,M,2,1,C,J
1001133,1,S,B,1,M,7,2,C,A
1001134,12,S,M,4,M,2,2,C,A
1001135,2,S,M,2,M,6,,I,A
1001136,1,M,M,2,M,8,2,C,B
1001137,15,S,M,5,M,4,2,I,A
1001138,15,S,M,6,M,6,1,,A
1001139,4,M,S,1,M,2,1,C,C
1001140,3,,S,1,M,6,2,A,
1001141,,,U,,,,,,
1001142,,,,,,,,,
1001143,6,M,M,2,M,6,2,C,B
1001144,2,M,S,1,M,1,,C,J
1001145,7,S,U,5,M,7,2,,A
1001146,2,S,M,3,M,6,,C,A
1001147,1,S,S,1,M,8,1,C,A
1001148,15,S,A,6,M,5,,B,
1001149,2,M,U,2,M,7,2,C,B
1001150,,,U,,M,,,,
1001151,6,S,M,2,M,6,,C,A
1001152,,,U,,,,,,
1001153,,,U,,,,,,
1001154,,,U,,,,,,
1001155,7,M,B,1,M,9,,A,C
1001156,1,M,S,2,M,6,1,C,B
1001157,13,S,A,2,M,6,2,C,A
1001158,1,M,M,5,M,6,1,,B
1001159,15,S,M,3,M,8,,C,A
1001160,15,S,M,4,M,6,1,,A
1001161,4,S,M,3,M,4,1,C,A
1001162,2,S,M,1,M,4,,C,A
1001163,5,S,B,1,M,6,2,C,A
1001164,,,U,,,,,,
1001165,1,M,S,1,M,7,,A,
1001166,11,S,B,1,M,3,1,C,A
1001167,2,S,M,3,M,3,1,I,A
1001168,5,S,U,4,M,6,3,I,A
1001169,,,U,,,,,,
1001170,5,,M,6,M,6,3,,
1001171,6,S,U,2,M,4,1,C,A
1001172,1,S,S,2,M,6,2,C,A
1001173,6,S,M,3,M,6,1,C,A
1001174,6,S,S,3,M,6,1,C,A
1001175,,,U,,,,,,
1001176,4,S,M,3,M,9,2,C,A
1001177,8,S,U,5,M,9,,,A
1001178,14,S,M,3,M,9,2,C,A
1001179,,,B,1,M,7,,A,
1001180,10,S,M,6,M,4,1,I,A
1001181,,,U,,,,,,
1001182,9,S,S,3,M,6,2,C,A
1001183,2,S,A,2,M,6,1,C,A
1001184,15,S,M,2,M,6,1,I,A
1001185,1,M,S,1,M,6,1,,H
1001186,9,S,S,4,M,5,1,C,A
1001187,7,S,A,2,M,,,C,
1001188,1,S,S,1,M,2,1,C,A
1001189,15,M,M,5,M,9,1,C,A
1001190,4,S,M,2,M,9,1,I,A
1001191,15,S,M,3,M,6,1,I,A
1001192,15,S,M,2,M,7,,I,A
1001193,10,S,A,3,M,8,,C,A
1001194,15,S,M,6,M,6,3,C,A
1001195,15,S,M,4,M,7,3,I,A
1001196,12,S,M,3,M,6,2,C,A
1001197,,,U,,,,,,
1001198,4,S,A,4,M,5,2,I,A
1001199,2,S,A,3,M,4,2,H,A
1001200,15,S,M,3,M,9,2,C,A
1001201,13,S,M,3,M,9,,C,A
1001202,11,S,M,6,M,3,,C,B
1001203,10,S,M,3,M,9,1,I,A
1001204,15,S,S,4,M,2,2,,A
1001205,5,S,M,1,M,8,,C,A
1001206,1,M,M,3,M,7,2,C,B
1001207,9,S,M,3,M,4,,I,A
1001208,15,S,S,1,M,4,,C,A
1001209,12,S,S,1,M,1,1,C,A
1001210,8,S,B,1,M,5,1,C,A
1001211,,,U,,,,,,
1001212,6,,S,2,M,3,1,C,
1001213,13,S,M,2,M,9,2,C,A
1001214,,,,,,,,,
1001215,1,S,M,3,M,9,1,C,A
1001216,4,S,A,3,M,6,1,I,A
1001217,5,S,M,4,M,9,,C,A
1001218,14,S,U,4,M,8,2,I,A
1001219,1,S,U,2,M,7,1,C,A
1001220,15,S,M,5,M,6,1,I,A
1001221,4,S,S,1,M,1,,A,A
1001222,7,S,M,4,M,6,1,C,A
1001223,1,S,M,3,M,7,1,C,A
1001224,,,U,,,,,,
1001225,,,U,,,,,,
1001226,1,M,S,1,M,1,1,C,J
1001227,15,S,M,3,M,9,,H,A
1001228,4,S,S,3,M,1,2,,A
1001229,,,U,,,,,,
1001230,3,M,M,2,M,5,2,C,C
1001231,,,U,,,,,,
1001232,7,S,M,2,M,6,,I,A
1001233,14,M,S,6,M,3,,,M
1001234,,,U,,,,,,
1001235,14,S,M,2,M,6,1,C,A
1001236,15,S,S,5,M,4,2,C,A
1001237,5,S,M,3,M,9,,C,A
1001238,3,S,S,1,M,1,,C,A
1001239,2,M,S,1,M,9,1,C,N
1001240,4,S,M,2,M,8,1,C,A
1001241,9,S,S,4,M,6,2,I,A
1001242,4,M,S,1,M,7,,A,
1001243,,,U,,,,,,
1001244,8,S,M,1,M,5,1,C,A
1001245,8,S,M,2,M,6,,B,A
1001246,,,U,,,,,,
1001247,3,M,M,2,M,4,2,G,B
1001248,6,S,S,3,M,6,2,,A
1001249,,,,,,,,,
1001250,,,U,,,,,,
1001251,5,M,U,1,M,2,2,C,
1001252,9,S,M,4,M,5,2,,A
1001253,2,,U,2,M,8,2,G,
1001254,1,M,M,3,M,9,,C,M
1001255,5,S,U,3,M,7,,C,A
1001256,15,S,M,4,M,5,2,,A
1001257,10,S,M,5,M,5,1,I,A
1001258,3,M,M,3,M,9,1,C,B
1001259,7,S,B,1,M,6,2,C,A
1001260,8,S,M,2,M,9,1,C,A
1001261,,,U,,,,,,
1001262,15,S,M,2,M,6,,C,A
1001263,6,S,S,6,M,9,2,C,A
1001264,7,S,M,2,M,6,,C,A
1001265,8,M,B,1,M,4,,C,
1001266,2,S,A,3,M,7,3,C,A
1001267,2,M,S,3,M,9,1,B,M
1001268,14,S,M,2,M,5,,C,A
1001269,6,S,M,3,M,5,1,C,A
1001270,7,S,U,2,M,6,2,C,A
1001271,1,M,S,2,M,2,1,I,B
1001272,11,S,M,2,M,6,2,C,A
1001273,2,S,M,2,M,9,1,C,A
1001274,12,S,M,6,M,1,2,C,A
1001275,4,S,M,4,M,6,2,C,A
1001276,,,U,,,,,,
1001277,15,M,M,2,M,2,2,I,J
1001278,2,S,M,5,M,9,,C,A
1001279,,,U,,,,,,
1001280,5,M,S,1,M,2,1,C,I
1001281,13,S,U,6,M,7,1,,A
1001282,1,S,S,2,M,5,,,A
1001283,4,M,M,1,M,3,2,C,B
1001284,5,S,S,3,M,1,,,A
1001285,15,S,M,3,M,6,1,,A
1001286,1,S,S,1,M,5,2,C,A
1001287,13,S,M,3,M,6,,C,A
1001288,,,U,,,,,,
1001289,5,S,M,2,M,6,1,,A
1001290,6,M,S,1,M,3,2,C,C
1001291,15,S,M,6,M,9,1,C,A
1001292,4,M,B,1,M,3,1,C,N
1001293,,,U,,,,,,
1001294,,,S,1,M,1,1,C,
1001295,5,M,S,6,M,6,2,C,O
1001296,2,S,S,1,M,4,2,C,A
1001297,8,S,U,3,M,9,1,C,A
1001298,,,U,,,,,,
1001299,4,S,B,1,M,4,,B,A
1001300,1,M,M,2,M,7,,C,A
1001301,3,S,A,4,M,9,2,I,A
1001302,2,S,A,2,M,6,1,I,A
1001303,,M,B,1,M,,,C,
1001304,6,S,M,3,M,6,2,C,A
1001305,2,S,M,1,M,7,1,C,A
1001306,15,S,M,6,M,9,1,I,A
1001307,9,S,U,3,M,4,2,C,A
1001308,1,M,B,1,M,8,1,C,O
1001309,2,S,M,3,M,9,2,C,A
1001310,15,S,M,2,M,4,2,I,A
1001311,5,,S,1,M,8,,,
1001312,6,M,M,1,M,6,2,C,J
1001313,5,S,M,2,M,7,1,I,A
1001314,6,S,M,3,M,6,2,C,A
1001315,3,S,A,2,M,7,1,B,A
1001316,5,S,M,2,M,2,,C,A
1001317,5,S,M,5,M,5,1,,A
1001318,15,S,M,5,M,6,2,C,A
1001319,4,S,M,2,M,7,2,C,A
1001320,1,S,M,5,M,9,2,C,A
1001321,9,S,M,2,M,9,,I,A
1001322,2,S,S,1,M,4,2,,A
1001323,8,S,M,2,M,4,2,C,A
1001324,10,S,M,6,M,9,2,I,A
1001325,13,S,M,2,M,7,1,I,A
1001326,,,U,,,,,,
1001327,2,,S,1,M,6,,C,
1001328,15,S,M,4,M,6,2,I,
1001329,,,U,,,,,,
1001330,1,M,M,6,M,6,1,,J
1001331,10,S,S,4,M,6,1,C,A
1001332,7,M,B,1,M,4,2,C,L
1001333,5,S,M,3,M,7,1,B,A
1001334,11,S,S,3,M,6,1,C,A
1001335,15,S,M,2,M,6,1,C,A
1001336,7,,U,1,M,7,,,
1001337,,,,,,,,,
1001338,5,M,M,2,M,6,,G,H
1001339,,,U,,,,,,
1001340,3,S,U,2,M,6,1,C,A
1001341,9,S,M,4,M,9,1,C,A
1001342,3,S,B,1,M,7,,,A
1001343,12,M,M,6,M,6,1,C,
1001344,4,M,B,1,M,7,,C,B
1001345,,,,,,,,,
1001346,11,S,A,3,M,7,1,C,A
1001347,1,S,M,1,M,3,,C,A
1001348,3,,B,1,M,3,,A,
1001349,4,S,A,2,M,1,1,C,A
1001350,5,S,M,2,M,9,,C,A
1001351,7,M,S,6,M,3,3,,B
1001352,15,S,M,4,M,7,2,,A
1001353,5,S,S,4,M,2,1,I,B
1001354,,,U,,,,,,
1001355,11,S,U,2,M,7,3,C,A
1001356,8,S,M,2,M,9,,B,A
1001357,0,S,U,1,M,4,,A,A
1001358,4,S,M,4,M,9,2,,A
1001359,11,S,A,3,M,9,1,C,A
1001360,3,S,M,2,M,5,1,I,A
1001361,4,S,S,1,M,1,,C,A
1001362,,,,,,,,,
1001363,14,S,M,4,M,8,1,C,A
1001364,7,S,M,2,M,7,2,I,A
1001365,3,S,S,2,M,4,2,I,A
1001366,6,M,U,2,M,5,,G,H
1001367,,,U,2,M,,,A,
1001368,12,S,M,2,M,6,1,C,A
1001369,4,S,S,3,M,7,2,I,A
1001370,3,S,M,2,M,7,2,I,A
1001371,13,S,U,5,M,7,2,I,A
1001372,6,M,S,1,M,7,,C,B
1001373,3,S,S,3,M,7,1,C,A
